name,age,experience,city,role,education,industry,salary_lpa
Employee_1265,27,15,Bangalore,Data Scientist,M.Tech,Fintech,18.27
Employee_1266,45,7,Indore,Data Analyst,M.Tech,IT Indian Company,6.71
Employee_1267,40,3,Gurgaon,AI Engineer,MCA,IT MNC,10.21
Employee_1268,37,24,Delhi,Full Stack Developer,12th/Diploma,E-commerce,11.69
Employee_1269,49,22,Chandigarh,Cloud Engineer,B.Tech,IT Indian Company,11.26
Employee_1270,54,11,Pune,Software Developer,BCA,Manufacturing,5.57
Employee_1271,34,1,Chennai,Business Analyst,Bachelor's,E-commerce,3.73
Employee_1272,46,3,Kolkata,Product Manager,MCA,IT MNC,9.22
Employee_1273,57,4,Mumbai,Cloud Engineer,MCA,Healthcare,7.8
Employee_1274,48,2,Pune,Software Developer,M.Tech,Government,3.91
Employee_1275,28,8,Nagpur,HR Manager,Bachelor's,E-commerce,3.76
Employee_1276,26,20,Pune,Business Analyst,12th/Diploma,IT Indian Company,8.89
Employee_1277,52,17,Ahmedabad,Product Manager,MCA,Manufacturing,12.28
Employee_1278,44,10,Chandigarh,Full Stack Developer,MBA,Manufacturing,6.65
Employee_1279,31,2,Hyderabad,Data Analyst,12th/Diploma,Government,2.5
Employee_1280,53,24,Ahmedabad,Full Stack Developer,Bachelor's,Fintech,10.49
Employee_1281,51,22,Ahmedabad,Cloud Engineer,M.Tech,Manufacturing,14.75
Employee_1282,52,1,Chennai,Full Stack Developer,12th/Diploma,Healthcare,2.96
Employee_1283,39,8,Delhi,HR Manager,M.Tech,Manufacturing,6.99
Employee_1284,57,13,Gurgaon,Full Stack Developer,MBA,Manufacturing,9.45
Employee_1285,23,3,Ahmedabad,Software Developer,BCA,Healthcare,3.91
Employee_1286,35,8,Indore,DevOps Engineer,M.Tech,Government,6.32
Employee_1287,34,12,Jaipur,Business Analyst,M.Tech,Government,6.94
Employee_1288,50,17,Gurgaon,Full Stack Developer,PhD,Healthcare,16.71
Employee_1289,33,14,Delhi,HR Manager,Bachelor's,IT MNC,10.3
Employee_1290,23,27,Bhopal,ML Engineer,MBA,IT Indian Company,13.18
Employee_1291,53,9,Mumbai,ML Engineer,Bachelor's,Startup,8.8
Employee_1292,34,15,Hyderabad,Data Analyst,MBA,Manufacturing,10.74
Employee_1293,48,11,Gurgaon,Data Analyst,MBA,Government,8.29
Employee_1294,38,19,Indore,Business Analyst,MCA,Startup,11.17
Employee_1295,52,4,Indore,Data Analyst,MCA,Startup,5.41
Employee_1296,55,1,Kolkata,AI Engineer,MCA,Fintech,6.52
Employee_1297,45,9,Chennai,Data Scientist,BCA,E-commerce,8.12
Employee_1298,56,0,Pune,Data Analyst,BCA,Manufacturing,2.75
Employee_1299,27,6,Lucknow,Full Stack Developer,MBA,E-commerce,7.92
Employee_1300,40,25,Chandigarh,Data Analyst,B.Tech,E-commerce,11.81
Employee_1301,51,16,Mumbai,Data Scientist,Bachelor's,Fintech,15.28
Employee_1302,28,15,Delhi,AI Engineer,MCA,Startup,18.2
Employee_1303,31,26,Ahmedabad,Data Scientist,Bachelor's,Healthcare,9.8
Employee_1304,53,26,Jaipur,Cloud Engineer,,E-commerce,17.77
Employee_1305,55,23,Indore,Data Analyst,MBA,Government,8.22
Employee_1306,49,2,Jaipur,Business Analyst,12th/Diploma,Healthcare,3.2
Employee_1307,36,13,Nagpur,Data Analyst,MBA,Healthcare,8.32
Employee_1308,51,9,Hyderabad,Data Analyst,BCA,Fintech,7.93
Employee_1309,50,21,Bhopal,Cloud Engineer,B.Tech,Government,7.71
Employee_1310,43,6,Delhi,Data Scientist,12th/Diploma,Fintech,6.24
Employee_1311,25,25,Mumbai,Software Developer,Bachelor's,IT Indian Company,11.86
Employee_1312,41,16,Kolkata,Full Stack Developer,,Manufacturing,7.2
Employee_1313,53,5,Nagpur,HR Manager,MCA,E-commerce,4.38
Employee_1314,57,22,Pune,Full Stack Developer,12th/Diploma,Startup,10.7
Employee_1315,25,21,Ahmedabad,Data Analyst,BCA,IT MNC,12.12
Employee_1316,48,3,Lucknow,AI Engineer,Bachelor's,Government,3.1
Employee_1317,38,16,Chandigarh,Cloud Engineer,MBA,Fintech,14.11
Employee_1318,33,26,Chennai,Business Analyst,Bachelor's,Healthcare,8.84
Employee_1319,43,8,Bangalore,Software Developer,12th/Diploma,IT Indian Company,4.58
Employee_1320,38,3,Bangalore,Product Manager,PhD,IT MNC,13.77
Employee_1321,31,6,Ahmedabad,Software Developer,12th/Diploma,Fintech,3.81
Employee_1322,22,22,Mumbai,HR Manager,MBA,IT Indian Company,13.93
Employee_1323,43,1,Ahmedabad,Full Stack Developer,12th/Diploma,Healthcare,2.79
Employee_1324,47,16,Nagpur,Data Analyst,B.Tech,E-commerce,9.91
Employee_1325,39,23,Delhi,DevOps Engineer,MCA,Manufacturing,14.61
Employee_1326,35,7,Chandigarh,Product Manager,BCA,Manufacturing,4.78
Employee_1327,50,22,Bangalore,Data Analyst,MBA,IT Indian Company,16.3
Employee_1328,33,14,Bhopal,Cloud Engineer,Bachelor's,Fintech,8.29
Employee_1329,57,14,Hyderabad,Product Manager,Bachelor's,Manufacturing,9.41
Employee_1330,56,7,Nagpur,HR Manager,MCA,Manufacturing,3.59
Employee_1331,33,15,Nagpur,DevOps Engineer,12th/Diploma,E-commerce,6.52
Employee_1332,28,18,Delhi,Data Scientist,12th/Diploma,Healthcare,10.65
Employee_1333,50,10,Bangalore,Data Scientist,Bachelor's,Startup,10.28
Employee_1334,32,1,Kolkata,Data Scientist,MCA,Manufacturing,4.09
Employee_1335,54,22,Chandigarh,AI Engineer,Bachelor's,IT Indian Company,12.89
Employee_1336,27,23,Lucknow,Data Scientist,12th/Diploma,IT MNC,10.01
Employee_1337,36,16,Pune,ML Engineer,MBA,Government,12.4
Employee_1338,53,27,Jaipur,Product Manager,BCA,Healthcare,13.16
Employee_1339,32,25,Delhi,Business Analyst,12th/Diploma,E-commerce,11.68
Employee_1340,44,15,Jaipur,DevOps Engineer,MBA,Healthcare,10.9
Employee_1341,47,24,Jaipur,Cloud Engineer,BCA,E-commerce,11.16
Employee_1342,55,14,Nagpur,ML Engineer,M.Tech,Healthcare,11.56
Employee_1343,55,12,Chandigarh,ML Engineer,B.Tech,Government,6.61
Employee_1344,50,14,Nagpur,QA Tester,MCA,Startup,7.65
Employee_1345,25,26,Indore,DevOps Engineer,MBA,IT Indian Company,12.29
Employee_1346,38,3,Chandigarh,QA Tester,B.Tech,IT MNC,4.51
Employee_1347,56,15,Bangalore,Business Analyst,12th/Diploma,Manufacturing,6.91
Employee_1348,34,11,Delhi,Cloud Engineer,M.Tech,Startup,13.42
Employee_1349,36,3,Pune,Product Manager,MCA,IT Indian Company,7.78
Employee_1350,50,2,Kolkata,Full Stack Developer,MBA,IT MNC,7.69
Employee_1351,50,21,Gurgaon,Data Analyst,M.Tech,Healthcare,16.17
Employee_1352,32,16,Hyderabad,Business Analyst,PhD,Government,10.0
Employee_1353,53,21,Jaipur,Business Analyst,12th/Diploma,Manufacturing,6.98
Employee_1354,23,17,Pune,Full Stack Developer,MCA,IT MNC,16.09
Employee_1355,35,24,Chandigarh,HR Manager,PhD,Fintech,13.1
Employee_1356,41,17,Chennai,DevOps Engineer,MCA,,15.5
Employee_1357,43,22,Chennai,Business Analyst,12th/Diploma,IT Indian Company,8.34
Employee_1358,32,27,Gurgaon,Full Stack Developer,12th/Diploma,Startup,10.24
Employee_1359,48,16,Gurgaon,Business Analyst,M.Tech,Manufacturing,10.29
Employee_1360,24,11,Gurgaon,Full Stack Developer,M.Tech,Startup,13.26
Employee_1361,38,22,Bhopal,Full Stack Developer,MBA,Manufacturing,10.77
Employee_1362,49,20,Nagpur,Business Analyst,MCA,Fintech,12.1
Employee_1363,50,23,Lucknow,Data Scientist,MBA,IT Indian Company,13.8
Employee_1364,42,3,Hyderabad,Software Developer,M.Tech,Government,5.14
Employee_1365,37,11,Hyderabad,Full Stack Developer,MCA,Government,6.38
Employee_1366,41,25,Kolkata,Data Analyst,MBA,IT MNC,17.33
Employee_1367,27,22,Jaipur,DevOps Engineer,12th/Diploma,Fintech,10.91
Employee_1368,40,21,Mumbai,HR Manager,12th/Diploma,Healthcare,6.19
Employee_1369,26,20,Lucknow,Software Developer,PhD,E-commerce,14.11
Employee_1370,24,19,Chennai,AI Engineer,Bachelor's,Healthcare,10.9
Employee_1371,22,14,Bangalore,Data Analyst,M.Tech,IT Indian Company,13.75
Employee_1372,36,22,Bangalore,Data Analyst,MBA,Fintech,19.32
Employee_1373,55,27,Gurgaon,Data Scientist,Bachelor's,Startup,15.85
Employee_1374,56,15,Ahmedabad,Data Scientist,Bachelor's,Fintech,11.17
Employee_1375,46,4,Chennai,DevOps Engineer,B.Tech,E-commerce,7.93
Employee_1376,45,20,Mumbai,Data Analyst,MCA,Government,11.16
Employee_1377,33,14,Lucknow,Cloud Engineer,BCA,IT Indian Company,8.32
Employee_1378,39,16,Mumbai,Cloud Engineer,B.Tech,Fintech,15.46
Employee_1379,36,17,Bangalore,QA Tester,M.Tech,Manufacturing,11.47
Employee_1380,37,4,Ahmedabad,DevOps Engineer,PhD,Healthcare,7.63
Employee_1381,48,12,Mumbai,Full Stack Developer,MCA,IT MNC,13.29
Employee_1382,29,18,Indore,ML Engineer,BCA,Healthcare,8.99
Employee_1383,46,12,Nagpur,AI Engineer,Bachelor's,IT Indian Company,7.45
Employee_1384,38,17,Chennai,Business Analyst,PhD,Government,9.66
Employee_1385,50,13,Jaipur,HR Manager,BCA,Fintech,6.43
Employee_1386,29,3,Pune,Data Scientist,12th/Diploma,Government,3.49
Employee_1387,36,3,Ahmedabad,HR Manager,M.Tech,Healthcare,4.45
Employee_1388,48,19,Mumbai,ML Engineer,PhD,Fintech,24.4
Employee_1389,28,19,Chandigarh,Product Manager,12th/Diploma,Healthcare,9.89
Employee_1390,24,18,Nagpur,QA Tester,MBA,IT Indian Company,7.12
Employee_1391,50,12,Ahmedabad,DevOps Engineer,PhD,Startup,14.4
Employee_1392,45,11,Nagpur,Full Stack Developer,PhD,Government,7.39
Employee_1393,24,6,Ahmedabad,QA Tester,MCA,Government,3.73
Employee_1394,41,24,Indore,Software Developer,B.Tech,Healthcare,9.73
Employee_1395,36,11,Jaipur,Full Stack Developer,M.Tech,IT MNC,11.42
Employee_1396,46,20,Chennai,Data Analyst,Bachelor's,Healthcare,7.43
Employee_1397,51,3,Lucknow,QA Tester,M.Tech,IT Indian Company,4.36
Employee_1398,35,26,Bangalore,Full Stack Developer,MCA,Healthcare,17.5
Employee_1399,28,1,Chandigarh,QA Tester,PhD,IT MNC,5.79
Employee_1400,38,1,Jaipur,Data Analyst,Bachelor's,Manufacturing,2.67
Employee_1401,41,4,Mumbai,HR Manager,12th/Diploma,IT MNC,5.04
Employee_1402,57,22,Gurgaon,QA Tester,M.Tech,,15.4
Employee_1403,30,9,Jaipur,QA Tester,B.Tech,Fintech,6.49
Employee_1404,43,9,Gurgaon,Business Analyst,B.Tech,Healthcare,7.36
Employee_1405,23,8,Delhi,Business Analyst,12th/Diploma,Startup,5.58
Employee_1406,45,12,Bangalore,Product Manager,BCA,IT MNC,14.96
Employee_1407,29,6,Chennai,Data Scientist,B.Tech,Manufacturing,6.23
Employee_1408,32,4,Nagpur,Business Analyst,BCA,IT MNC,5.31
Employee_1409,34,25,Pune,Product Manager,Bachelor's,Healthcare,12.84
Employee_1410,38,9,Ahmedabad,QA Tester,B.Tech,Fintech,5.47
Employee_1411,29,9,Gurgaon,Data Analyst,MBA,Government,8.53
Employee_1412,42,5,Pune,Business Analyst,PhD,Healthcare,6.77
Employee_1413,39,26,Pune,Software Developer,12th/Diploma,Government,6.95
Employee_1414,51,27,Indore,QA Tester,PhD,Manufacturing,10.2
Employee_1415,39,18,Gurgaon,ML Engineer,PhD,Manufacturing,16.72
Employee_1416,52,20,Bhopal,HR Manager,M.Tech,IT Indian Company,9.99
Employee_1417,53,7,Indore,HR Manager,BCA,Startup,3.53
Employee_1418,32,0,Pune,Full Stack Developer,MBA,Healthcare,5.11
Employee_1419,46,27,Ahmedabad,Data Scientist,Bachelor's,IT MNC,18.12
Employee_1420,54,16,Lucknow,Full Stack Developer,Bachelor's,IT MNC,10.74
Employee_1421,29,6,Kolkata,Full Stack Developer,B.Tech,IT Indian Company,5.38
Employee_1422,32,13,Indore,Data Analyst,B.Tech,Fintech,6.44
Employee_1423,43,20,Delhi,ML Engineer,MBA,Healthcare,18.88
Employee_1424,45,20,Gurgaon,Data Scientist,MCA,E-commerce,16.56
Employee_1425,38,16,Ahmedabad,Full Stack Developer,MCA,Fintech,11.1
Employee_1426,33,8,Indore,QA Tester,B.Tech,IT MNC,7.24
Employee_1427,53,16,Chandigarh,HR Manager,MCA,Manufacturing,7.53
Employee_1428,36,4,Bhopal,Full Stack Developer,12th/Diploma,Healthcare,3.59
Employee_1429,37,25,Nagpur,AI Engineer,MBA,Manufacturing,13.02
Employee_1430,43,24,Bangalore,DevOps Engineer,12th/Diploma,IT MNC,16.44
Employee_1431,49,19,Gurgaon,Business Analyst,MCA,Startup,11.83
Employee_1432,41,7,Lucknow,HR Manager,B.Tech,Fintech,4.32
Employee_1433,54,5,Ahmedabad,AI Engineer,PhD,E-commerce,9.36
Employee_1434,31,10,Ahmedabad,DevOps Engineer,PhD,Startup,11.48
Employee_1435,53,18,Chandigarh,Software Developer,12th/Diploma,E-commerce,6.74
Employee_1436,54,3,Bhopal,AI Engineer,Bachelor's,Startup,4.97
Employee_1437,23,17,Jaipur,QA Tester,M.Tech,Fintech,9.84
Employee_1438,54,0,Kolkata,Data Analyst,PhD,IT MNC,6.09
Employee_1439,54,12,Lucknow,Software Developer,PhD,E-commerce,10.64
Employee_1440,34,13,Gurgaon,Cloud Engineer,B.Tech,Government,9.31
Employee_1441,51,23,Chandigarh,Data Scientist,MBA,Fintech,16.39
Employee_1442,54,0,Chennai,HR Manager,BCA,E-commerce,2.9
Employee_1443,34,10,Ahmedabad,Cloud Engineer,BCA,Government,4.36
Employee_1444,47,16,Delhi,HR Manager,B.Tech,Fintech,10.24
Employee_1445,43,3,Jaipur,QA Tester,MCA,Startup,4.78
Employee_1446,23,25,Ahmedabad,Data Scientist,,Fintech,19.72
Employee_1447,47,11,Gurgaon,Data Scientist,PhD,Startup,14.33
Employee_1448,36,9,Mumbai,Business Analyst,12th/Diploma,IT MNC,8.41
Employee_1449,55,5,Ahmedabad,HR Manager,12th/Diploma,Startup,3.8
Employee_1450,32,24,Hyderabad,Data Scientist,B.Tech,IT Indian Company,19.17
Employee_1451,24,0,Mumbai,AI Engineer,Bachelor's,IT MNC,6.2
Employee_1452,27,6,Bhopal,Product Manager,MBA,Manufacturing,7.09
Employee_1453,30,25,Ahmedabad,ML Engineer,MCA,Manufacturing,14.65
Employee_1454,27,26,Pune,Business Analyst,PhD,Manufacturing,14.69
Employee_1455,30,20,Lucknow,HR Manager,Bachelor's,Healthcare,6.75
Employee_1456,52,27,Ahmedabad,Cloud Engineer,B.Tech,Government,9.14
Employee_1457,53,15,Bangalore,Cloud Engineer,B.Tech,Healthcare,15.37
Employee_1458,33,23,Bhopal,Data Scientist,PhD,Fintech,19.97
Employee_1459,29,13,Pune,QA Tester,Bachelor's,Fintech,7.36
Employee_1460,29,22,Gurgaon,HR Manager,BCA,Government,7.22
Employee_1461,49,19,Delhi,Product Manager,B.Tech,IT Indian Company,13.59
Employee_1462,41,19,Mumbai,Product Manager,MBA,Fintech,19.7
Employee_1463,28,5,Chennai,ML Engineer,M.Tech,IT MNC,10.23
Employee_1464,32,21,Jaipur,AI Engineer,MCA,IT MNC,21.3
Employee_1465,41,24,Chandigarh,ML Engineer,Bachelor's,Manufacturing,9.74
Employee_1466,37,27,Delhi,Data Analyst,BCA,Startup,11.11
Employee_1467,25,4,Pune,QA Tester,Bachelor's,E-commerce,3.93
Employee_1468,27,23,Jaipur,Cloud Engineer,BCA,Fintech,12.81
Employee_1469,43,20,Mumbai,Product Manager,BCA,IT Indian Company,18.45
Employee_1470,47,17,Chennai,Data Scientist,MBA,Manufacturing,10.92
Employee_1471,24,14,Hyderabad,Product Manager,MCA,Government,11.57
Employee_1472,35,5,Hyderabad,Product Manager,B.Tech,Healthcare,7.38
Employee_1473,32,24,Lucknow,DevOps Engineer,BCA,Government,7.37
Employee_1474,39,18,Chennai,Cloud Engineer,B.Tech,IT MNC,13.8
Employee_1475,33,0,Jaipur,Data Analyst,MCA,IT MNC,4.97
Employee_1476,44,0,Gurgaon,ML Engineer,B.Tech,IT MNC,6.41
Employee_1477,33,12,Jaipur,Data Analyst,PhD,E-commerce,10.76
Employee_1478,34,2,Nagpur,DevOps Engineer,MBA,E-commerce,5.74
Employee_1479,46,9,Bhopal,AI Engineer,MBA,Fintech,11.41
Employee_1480,40,20,Indore,QA Tester,12th/Diploma,Healthcare,5.25
Employee_1481,57,2,Lucknow,Data Analyst,MBA,IT Indian Company,4.63
Employee_1482,29,8,Ahmedabad,Product Manager,BCA,E-commerce,8.59
Employee_1483,50,7,Jaipur,Business Analyst,MCA,Government,4.75
Employee_1484,53,2,Indore,Software Developer,MBA,Startup,4.69
Employee_1485,39,24,Gurgaon,HR Manager,Bachelor's,E-commerce,10.3
Employee_1486,27,12,Delhi,Data Analyst,MCA,IT MNC,12.87
Employee_1487,39,5,Mumbai,QA Tester,BCA,Government,3.44
Employee_1488,40,12,Jaipur,HR Manager,MCA,IT Indian Company,7.86
Employee_1489,43,22,Chandigarh,QA Tester,MBA,Fintech,11.76
Employee_1490,53,19,Mumbai,DevOps Engineer,Bachelor's,E-commerce,12.21
Employee_1491,24,19,Pune,Data Analyst,12th/Diploma,IT MNC,9.54
Employee_1492,49,11,Hyderabad,Data Analyst,BCA,Manufacturing,6.42
Employee_1493,31,12,Bhopal,Full Stack Developer,M.Tech,Startup,8.19
Employee_1494,56,1,Hyderabad,Product Manager,PhD,Startup,7.69
Employee_1495,50,20,Gurgaon,QA Tester,BCA,Manufacturing,9.06
Employee_1496,36,23,Pune,Data Scientist,MCA,Fintech,19.83
Employee_1497,54,22,Hyderabad,HR Manager,M.Tech,Fintech,12.92
Employee_1498,28,15,Lucknow,AI Engineer,M.Tech,E-commerce,15.05
Employee_1499,33,22,Gurgaon,Full Stack Developer,B.Tech,Fintech,16.64
Employee_1500,51,5,Indore,Product Manager,M.Tech,Government,6.51
Employee_1501,42,18,Jaipur,DevOps Engineer,B.Tech,Healthcare,11.5
Employee_1502,52,20,Indore,HR Manager,PhD,Healthcare,8.42
Employee_1503,45,12,Pune,ML Engineer,M.Tech,IT MNC,18.13
Employee_1504,41,16,Lucknow,DevOps Engineer,Bachelor's,IT MNC,11.84
Employee_1505,25,22,Ahmedabad,Data Scientist,12th/Diploma,Government,7.35
Employee_1506,49,8,Ahmedabad,HR Manager,12th/Diploma,IT MNC,4.91
Employee_1507,41,16,Indore,DevOps Engineer,M.Tech,Healthcare,10.83
Employee_1508,45,1,Ahmedabad,Full Stack Developer,MCA,E-commerce,4.98
Employee_1509,53,18,Indore,DevOps Engineer,MCA,E-commerce,12.31
Employee_1510,57,18,Delhi,Data Scientist,B.Tech,Fintech,13.1
Employee_1511,55,23,Ahmedabad,Data Scientist,MBA,E-commerce,16.76
Employee_1512,57,6,Pune,Software Developer,12th/Diploma,IT MNC,5.4
Employee_1513,23,21,Bhopal,Business Analyst,MBA,IT Indian Company,12.46
Employee_1514,36,9,Bangalore,Data Analyst,12th/Diploma,IT MNC,9.05
Employee_1515,55,9,Hyderabad,ML Engineer,MBA,Healthcare,10.58
Employee_1516,57,26,Ahmedabad,ML Engineer,MBA,Manufacturing,11.85
Employee_1517,27,19,Pune,Full Stack Developer,12th/Diploma,IT Indian Company,8.79
Employee_1518,33,8,Nagpur,Data Scientist,PhD,Fintech,9.55
Employee_1519,24,16,Lucknow,Software Developer,Bachelor's,Startup,6.78
Employee_1520,39,26,Kolkata,Product Manager,Bachelor's,Manufacturing,13.61
Employee_1521,42,14,Lucknow,Software Developer,MCA,E-commerce,8.38
Employee_1522,36,1,Nagpur,AI Engineer,MBA,E-commerce,4.72
Employee_1523,54,3,Nagpur,DevOps Engineer,MBA,Healthcare,5.24
Employee_1524,56,18,Jaipur,Data Analyst,PhD,IT MNC,17.95
Employee_1525,47,16,Lucknow,Business Analyst,MBA,IT MNC,14.04
Employee_1526,29,4,Delhi,Software Developer,PhD,IT Indian Company,8.22
Employee_1527,57,6,Mumbai,DevOps Engineer,MBA,E-commerce,10.13
Employee_1528,51,17,Indore,Data Analyst,MBA,Manufacturing,8.69
Employee_1529,44,20,Gurgaon,HR Manager,PhD,Healthcare,15.1
Employee_1530,35,21,Kolkata,Business Analyst,B.Tech,Manufacturing,10.95
Employee_1531,35,26,Lucknow,Business Analyst,BCA,Fintech,9.21
Employee_1532,23,6,Kolkata,AI Engineer,MBA,IT MNC,10.43
Employee_1533,26,16,Delhi,Business Analyst,B.Tech,Government,9.06
Employee_1534,35,6,Gurgaon,AI Engineer,Bachelor's,Manufacturing,6.52
Employee_1535,46,3,Delhi,Business Analyst,MBA,E-commerce,5.79
Employee_1536,41,7,Ahmedabad,Data Scientist,Bachelor's,Startup,5.77
Employee_1537,23,12,Mumbai,Business Analyst,MCA,Healthcare,10.58
Employee_1538,27,3,Gurgaon,QA Tester,BCA,IT Indian Company,4.22
Employee_1539,38,5,Pune,AI Engineer,12th/Diploma,IT MNC,6.69
Employee_1540,46,24,Lucknow,QA Tester,BCA,IT MNC,12.54
Employee_1541,49,4,Bhopal,HR Manager,MBA,Fintech,4.73
Employee_1542,23,11,Lucknow,Data Scientist,MBA,IT MNC,12.62
Employee_1543,56,3,Hyderabad,Cloud Engineer,PhD,Healthcare,7.67
Employee_1544,26,23,Delhi,Product Manager,BCA,E-commerce,18.08
Employee_1545,22,8,Mumbai,Full Stack Developer,BCA,E-commerce,7.93
Employee_1546,33,3,Jaipur,DevOps Engineer,MCA,E-commerce,4.56
Employee_1547,57,18,Nagpur,Product Manager,M.Tech,Government,9.92
Employee_1548,44,23,Bangalore,Product Manager,Bachelor's,Startup,17.12
Employee_1549,52,13,Jaipur,Business Analyst,PhD,Startup,12.07
Employee_1550,32,4,Bangalore,ML Engineer,12th/Diploma,Government,4.2
Employee_1551,31,17,Nagpur,Software Developer,PhD,IT MNC,12.97
Employee_1552,24,9,Bhopal,AI Engineer,M.Tech,Manufacturing,8.58
Employee_1553,35,24,Chennai,Cloud Engineer,BCA,Startup,14.52
Employee_1554,37,18,Pune,Software Developer,12th/Diploma,Manufacturing,5.4
Employee_1555,31,11,Chennai,Full Stack Developer,BCA,Manufacturing,6.17
Employee_1556,50,17,Nagpur,Software Developer,PhD,Startup,8.45
Employee_1557,31,16,Delhi,ML Engineer,Bachelor's,Government,8.69
Employee_1558,33,23,Bhopal,Full Stack Developer,12th/Diploma,Fintech,10.2
Employee_1559,51,10,Delhi,HR Manager,M.Tech,Startup,8.92
Employee_1560,22,2,Indore,HR Manager,B.Tech,IT Indian Company,2.6
Employee_1561,26,22,Lucknow,Data Scientist,Bachelor's,Government,6.98
Employee_1562,41,16,Bangalore,Software Developer,M.Tech,IT Indian Company,12.73
Employee_1563,29,0,Gurgaon,DevOps Engineer,12th/Diploma,Manufacturing,2.61
Employee_1564,33,14,Chandigarh,Cloud Engineer,BCA,IT Indian Company,6.41
Employee_1565,22,27,Mumbai,ML Engineer,M.Tech,IT MNC,28.75
Employee_1566,41,8,Ahmedabad,Full Stack Developer,BCA,,6.41
Employee_1567,49,14,Kolkata,Cloud Engineer,Bachelor's,Fintech,9.12
Employee_1568,33,27,Delhi,Software Developer,Bachelor's,IT MNC,17.28
Employee_1569,49,23,Chennai,DevOps Engineer,M.Tech,E-commerce,17.29
Employee_1570,36,27,Chennai,Software Developer,BCA,Fintech,13.25
Employee_1571,27,2,Chandigarh,Business Analyst,12th/Diploma,Manufacturing,2.5
Employee_1572,41,21,Jaipur,AI Engineer,M.Tech,Fintech,19.79
Employee_1573,35,26,Pune,AI Engineer,B.Tech,Fintech,19.47
Employee_1574,23,18,Bangalore,ML Engineer,PhD,IT Indian Company,20.24
Employee_1575,30,12,Kolkata,Full Stack Developer,MCA,IT Indian Company,9.11
Employee_1576,41,11,Bangalore,Full Stack Developer,Bachelor's,IT Indian Company,7.87
Employee_1577,47,19,Delhi,Product Manager,BCA,Fintech,16.26
Employee_1578,50,0,Lucknow,ML Engineer,12th/Diploma,Healthcare,2.59
Employee_1579,22,20,Hyderabad,ML Engineer,Bachelor's,Government,8.57
Employee_1580,56,16,Kolkata,DevOps Engineer,12th/Diploma,Fintech,8.91
Employee_1581,27,12,Jaipur,AI Engineer,Bachelor's,Government,6.65
Employee_1582,26,0,Nagpur,Full Stack Developer,BCA,Government,2.5
Employee_1583,54,9,Chennai,QA Tester,12th/Diploma,IT Indian Company,4.59
Employee_1584,35,14,Jaipur,Software Developer,BCA,Fintech,7.17
Employee_1585,33,26,Lucknow,ML Engineer,12th/Diploma,IT Indian Company,8.17
Employee_1586,41,26,Delhi,Data Scientist,Bachelor's,IT Indian Company,13.39
Employee_1587,45,6,Indore,Business Analyst,MCA,IT Indian Company,5.93
Employee_1588,55,27,Hyderabad,Data Analyst,PhD,Manufacturing,14.86
Employee_1589,46,21,Ahmedabad,Full Stack Developer,PhD,Manufacturing,11.92
Employee_1590,50,17,Kolkata,HR Manager,MCA,Healthcare,8.56
Employee_1591,52,15,Chandigarh,Full Stack Developer,PhD,E-commerce,11.52
Employee_1592,44,13,Bangalore,Data Scientist,M.Tech,Government,10.35
Employee_1593,41,26,Kolkata,Full Stack Developer,B.Tech,Fintech,13.13
